Player,Fielders_score
CJ Drum (NZ),2.4866400000000004
Jahangir Shah (BDESH),2.4866400000000004
Bazid Khan (PAK),2.4866400000000004
JP Millmow (NZ),2.4866400000000004
K Zondo (SA),2.4866400000000004
GJ Delany (IRE),2.4866400000000004
Shan Masood (PAK),2.4866400000000004
S Jeganathan (SL),2.4866400000000004
Izatullah Dawlatzai (AFG),2.4866400000000004
Mahbubul Alam (BDESH),2.4866400000000004
AJ Penn (NZ),2.4866400000000004
JP Agnew (ENG),2.4812000000000003
AJ Tudor (ENG),2.4812000000000003
V Pollard (NZ),2.4812000000000003
EH Mattis (WI),2.47674
IT Shillingford (WI),2.47674
SMS Kaluperuma (SL),2.47674
Mohibullah Oryakhel (AFG),2.47674
JO Troughton (ENG),2.4703
CKB Kulasekara (SL),2.4606
WCA Ganegama (SL),2.4606
AK Perera (SL),2.4597999999999995
RL Johnson (ENG),2.4406
JD Love (ENG),2.4307
S Tyagi (INDIA),2.4303
D Ranatunga (SL),2.4264400000000004
Mafizur Rahman (BDESH),2.4264400000000004
MW Rushmere (SA),2.4264400000000004
CE Bulfin (NZ),2.4264400000000004
RB Kerr (AUS),2.4264400000000004
MH Richardson (NZ),2.4264400000000004
TK Canning (NZ),2.4264400000000004
SV Nayak (INDIA),2.4264400000000004
SK Ranasinghe (SL),2.4264400000000004
SJ Cook (SA),2.4264400000000004
AP Igglesden (ENG),2.4264400000000004
J Mulder (IRE),2.4264400000000004
MJ Smith (ENG),2.4198
Pankaj Singh (INDIA),2.4113
MA Small (WI),2.4109000000000003
SP Jones (ENG),2.4107
L Sipamla (SA),2.4105
IDK Salisbury (ENG),2.4101
JS Paris (AUS),2.4008
MDJ Walker (NZ),2.3994
Taslim Arif (PAK),2.39284
GJ Thompson (IRE),2.3802
MJ Lumb (ENG),2.3802
DB Close (ENG),2.3802
KR Stackpole (AUS),2.3789999999999996
Ijaz Ahmed jnr (PAK),2.37624
AN Ranasinghe (SL),2.37614
Aamer Nazir (PAK),2.37614
Gholam Nousher (BDESH),2.37614
MA Aponso (SL),2.37614
R Edwards (AUS),2.37614
ID Austin (ENG),2.37614
MJ North (AUS),2.3705
HWR Cartwright (AUS),2.3705
CS Serjeant (AUS),2.3662400000000003
DJ Worrall (AUS),2.3662400000000003
WA Wisneski (NZ),2.3662400000000003
Shadab Kabir (PAK),2.3662400000000003
DJ White (NZ),2.3662400000000003
HT Tector (IRE),2.3662400000000003
RW Sims (ZIM),2.3662400000000003
Shafiq Ahmed (PAK),2.3662400000000003
GJP Kruger (SA),2.3662400000000003
C Campher (IRE),2.3662400000000003
S Amarnath (INDIA),2.3662400000000003
MA Lynch (ENG),2.3662400000000003
Jubair Hossain (BDESH),2.3662400000000003
DI Joyce (IRE),2.3662400000000003
RAL Massie (AUS),2.3662400000000003
W Madhevere (ZIM),2.3662400000000003
U Ranchod (ZIM),2.3662400000000003
AJ Mackay (ZIM),2.3662400000000003
O Henry (SA),2.3662400000000003
SC Getkate (IRE),2.3662400000000003
LN Roche (ZIM),2.3662400000000003
SP Mukherjee (INDIA),2.3662400000000003
JAH Marshall (NZ),2.3655
LR Shukla (INDIA),2.36
BL D'Oliveira (ENG),2.3596
EMDY Munaweera (SL),2.3594
PM Pushpakumara (SL),2.3594
MB Loye (ENG),2.3404
B Geeves (AUS),2.3402
AP Grayson (ENG),2.3402
Neeyamur Rashid (BDESH),2.32
Imran Abbas (PAK),2.32
KOK Williams (WI),2.31594
KN Amalean (SL),2.31594
T Muzarabani (ZIM),2.31594
EA Moseley (WI),2.31594
KD Boyce (WI),2.31594
DLS de Silva (SL),2.31144
Samiur Rahman (BDESH),2.31144
Ehsan Adil (PAK),2.3105
D Wiese (SA),2.3105
BJ Diamanti (NZ),2.3103
ADG Roberts (NZ),2.3103
TA Blundell (NZ),2.3060400000000003
N Gifford (ENG),2.3060400000000003
JJ Whitaker (ENG),2.3060400000000003
GH Bodi (SA),2.3060400000000003
Fazle Mahmud (BDESH),2.3060400000000003
Younis Ahmed (PAK),2.3060400000000003
CJ Dala (SA),2.3060400000000003
AK Zesers (AUS),2.3060400000000003
VB van Jaarsveld (SA),2.3060400000000003
J Blackwood (WI),2.3060400000000003
GA Bishop (AUS),2.3060400000000003
Aamer Hameed (PAK),2.3060400000000003
MD Bates (NZ),2.3060400000000003
Abdullah Mazari (AFG),2.3060400000000003
Abu Hider (BDESH),2.3060400000000003
BC Rose (ENG),2.3060400000000003
RR Emrit (WI),2.3060400000000003
JWHD Boteju (SL),2.3060400000000003
GD Porter (AUS),2.3060400000000003
Sohail Fazal (PAK),2.3060400000000003
Tanvir Ahmed (PAK),2.3060400000000003
BR Taylor (NZ),2.3060400000000003
Noor-ul-Haq (AFG),2.3060400000000003
FJ Titmus (ENG),2.3060400000000003
PARP Perera (SL),2.3060400000000003
R Illingworth (ENG),2.3060400000000003
JC Kent (SA),2.3060400000000003
RS Haire (IRE),2.3060400000000003
Usman Salahuddin (PAK),2.3060400000000003
PD Heyn (SL),2.3060400000000003
WM Lawry (AUS),2.3002
Gurkeerat Singh (INDIA),2.2994
U Chatterjee (INDIA),2.2994
MA Agarwal (INDIA),2.2994
BR Dorey (AUS),2.2911
CEW Silverwood (ENG),2.2899
RW Anderson (NZ),2.2897
ML Udawatte (SL),2.2891
OAC Banks (WI),2.286
PJ Franks (ENG),2.28
Washington Sundar (INDIA),2.28
MVT Fernando (SL),2.2794
M de Lange (SA),2.2709
AL Wadekar (INDIA),2.2695
Dolar Mahmud (BDESH),2.26114
Saiful Islam (BDESH),2.26114
ERNS Fernando (SL),2.2557400000000003
JH Edrich (ENG),2.2557400000000003
BA Parchment (WI),2.2557400000000003
JD Unadkat (INDIA),2.2557400000000003
S Kaul (INDIA),2.2489
NM Parker (NZ),2.2458400000000003
ACL Richards (WI),2.2458400000000003
Irfan Bhatti (PAK),2.2458400000000003
TN Garwe (ZIM),2.2458400000000003
Rokhan Barakzai (AFG),2.2458400000000003
KADM Fernando (SL),2.2458400000000003
Naeem Ahmed (PAK),2.2458400000000003
Rizwan Ahmed (PAK),2.2458400000000003
AG Puttick (SA),2.2458400000000003
M Yachad (SA),2.2458400000000003
K Shuttleworth (ENG),2.2458400000000003
Ibrahim Zadran (AFG),2.2458400000000003
GD McKenzie (AUS),2.2458400000000003
R Sudhakar Rao (INDIA),2.2458400000000003
LW Stott (NZ),2.2458400000000003
S Abrahams (SA),2.2458400000000003
Jamaluddin Ahmed (BDESH),2.2458400000000003
Gursharan Singh (INDIA),2.2458400000000003
Raqibul Hasan (BDESH),2.2445999999999997
MKGCP Lakshitha (SL),2.2394
GC Tonge (WI),2.2300999999999997
GS Sobers (WI),2.2295
J Yadav (INDIA),2.2194
Tanbir Hayder (BDESH),2.219
Jahangir Alam (BDESH),2.21314
RA Jones (NZ),2.1997999999999998
Nadeem Ghauri (PAK),2.1955400000000003
KCB Jeremy (WI),2.1955400000000003
Khaliq Dad (AFG),2.1955400000000003
Sheikh Salahuddin (BDESH),2.1955400000000003
TJ Laughlin (AUS),2.1955400000000003
Ehsanul Haque (BDESH),2.1955400000000003
RS Ghai (INDIA),2.1955400000000003
DAG Fletcher (ZIM),2.1955400000000003
JB Little (IRE),2.1955400000000003
J Angel (AUS),2.1804
RWT Key (ENG),2.1694999999999998
Moin-ul-Atiq (PAK),2.14074
CL Smith (ENG),2.1395999999999997
VB Chandrasekhar (INDIA),2.1384
PG Gillespie (IRE),2.1353400000000002
Golam Faruq (BDESH),2.1353400000000002
FC Hayes (ENG),2.1353400000000002
GC Martin (ZIM),2.1353400000000002
AR Tait (NZ),2.1353400000000002
AMN Munasinghe (SL),2.1353400000000002
Zulfiqar Babar (PAK),2.1353400000000002
Aamer Hanif (PAK),2.1353400000000002
MI Black (WI),2.1353400000000002
S Abid Ali (INDIA),2.1353400000000002
GA Briant (ZIM),2.1353400000000002
DK Butler (WI),2.1353400000000002
D Brown (WI),2.1299
WM Clark (AUS),2.1298
OP Stone (ENG),2.1096999999999997
DJ Terbrugge (SA),2.08054
CM Willoughby (SA),2.0793999999999997
SL Watkin (ENG),2.07514
MS Tshabalala (SA),2.07514
BS Browne (WI),2.07514
PM Toohey (AUS),2.07514
Nurul Abedin (BDESH),2.07514
D Ramnarine (WI),2.07514
LWS Kaluperuma (SL),2.07514
Junaid Zia (PAK),2.07514
GFJ Liebenberg (SA),2.07514
LD Madushanka (SL),2.07514
Mujahid Jamshed (PAK),2.07514
Akhtar Sarfraz (PAK),2.07514
CW Henderson (SA),2.07514
TAP Sekhar (INDIA),2.07514
PA Horne (NZ),2.07514
Intikhab Alam (PAK),2.07514
Iqbal Sikander (PAK),2.07514
SL Stewart (NZ),2.07514
Asad Ali (PAK),2.07514
Mohammad Nazir (PAK),2.07514
LJ Woodcock (NZ),2.07514
GN de Silva (SL),2.07514
Aamer Yamin (PAK),2.07514
SS Das (INDIA),2.07514
NA David (INDIA),2.07514
MS Gony (INDIA),2.0697
DM Smith (ENG),2.0697
SM Curran (ENG),2.0685
CA Pujara (INDIA),2.0587999999999997
LB Taylor (ENG),2.0494999999999997
JA Jameson (ENG),2.0490999999999997
JD Campbell (WI),2.0483
MG Vandort (SL),2.0398
JM Mennie (AUS),2.0393999999999997
B Arun (INDIA),2.0385999999999997
Sami Aslam (PAK),2.0385999999999997
CT Radley (ENG),2.0385999999999997
NV Ojha (INDIA),2.0359999999999996
TJ Franklin (NZ),2.03114
CS Cowdrey (ENG),2.0288999999999997
Shahzaib Hasan (PAK),2.0288999999999997
JH Hampshire (ENG),2.0288999999999997
Fawad Ahmed (AUS),2.0288999999999997
Wasim Haider (PAK),2.0288999999999997
TA Lloyd (ENG),2.0288999999999997
T Yohannan (INDIA),2.01494
CEB Rice (SA),2.01494
AP Sheahan (AUS),2.01494
PP Shaw (INDIA),2.01494
HAG Anthony (WI),2.01494
BW Luckhurst (ENG),2.01494
Zahid Razzak (BDESH),2.01494
J Louw (SA),2.01494
MRCN Bandaratilleke (SL),2.01494
Robiul Islam (BDESH),2.01494
Mohammad Talha (PAK),2.01494
K Pierre (WI),2.01494
Saad Nasim (PAK),2.01494
HSM Pieris (SL),2.01494
GE Peckover (ZIM),2.01494
RJ Webb (NZ),2.01494
F Kasteni (ZIM),2.01494
MH Tissera (SL),2.01494
JG Thomas (ENG),2.01494
MN Nawaz (SL),2.01494
SRD Wettimuny (SL),2.01494
Ashfaq Ahmed (PAK),2.01494
PL Mhambrey (INDIA),2.01494
ER Fernando (SL),2.01494
PH Carlson (AUS),2.01494
R Dhawan (INDIA),2.01494
AM Nayar (INDIA),2.01494
Mohammad Abbas (PAK),2.01494
JD Hall (IRE),2.01494
IS Gallage (SL),2.01494
DJ Gandhi (INDIA),2.01494
LV Garrick (WI),2.01494
RPAH Wickramaratne (SL),2.01494
Ghulam Ali (PAK),2.01494
LR Gibbs (WI),2.01494
Sunzamul Islam (BDESH),2.01494
Y Goonasekera (SL),2.01494
GP Sulzberger (NZ),2.01494
Dawlat Ahmadzai (AFG),2.01494
IC Davis (AUS),2.01494
Haafiz Shahid (PAK),2.01494
DR O'Sullivan (NZ),2.01494
Naseer Malik (PAK),2.01494
Liaqat Ali (PAK),1.9985999999999997
AGR Loudon (ENG),1.9892999999999998
SC Meaker (ENG),1.9889
GR Beard (AUS),1.9889
Shuvagata Hom (BDESH),1.9880999999999998
SG Davies (ZIM),1.9880999999999998
Bhupinder Singh snr (INDIA),1.9687
EJ Richardson (IRE),1.9601400000000002
GK Khoda (INDIA),1.9601400000000002
DP Nannes (AUS),1.9589999999999999
G Chapple (ENG),1.9589999999999999
AN Connolly (AUS),1.9589999999999999
MTG Elliott (AUS),1.9589999999999999
PS Jayaprakashdaran (SL),1.9589999999999999
W Jaffer (INDIA),1.9586
Elias Sunny (BDESH),1.9577999999999998
Nadeem Khan (PAK),1.9547400000000001
IA Nicolson (ZIM),1.9547400000000001
MG Neser (AUS),1.9547400000000001
A Ndlovu (ZIM),1.9547400000000001
GS Trimble (AUS),1.9547400000000001
CK Tshuma (ZIM),1.9547400000000001
CJPG van Zyl (SA),1.9547400000000001
Naeem Ashraf (PAK),1.9547400000000001
N Ranatunga (SL),1.9547400000000001
KJ O'Keeffe (AUS),1.9547400000000001
KP Walmsley (NZ),1.9547400000000001
MT Chinouya (ZIM),1.9547400000000001
GD Watson (AUS),1.9547400000000001
S Weerakoon (SL),1.9547400000000001
CM Wells (ENG),1.9547400000000001
RK Whelan (IRE),1.9547400000000001
Zahid Ahmed (PAK),1.9547400000000001
PV Mpitsang (SA),1.9547400000000001
PIC Thompson (WI),1.9547400000000001
TE Srinivasan (INDIA),1.9547400000000001
D Olivier (SA),1.9547400000000001
Randhir Singh (INDIA),1.9547400000000001
NLK Ratnayake (SL),1.9547400000000001
Rafiqul Alam (BDESH),1.9547400000000001
SS Raul (INDIA),1.9547400000000001
RE Redmond (NZ),1.9547400000000001
RA Reifer (WI),1.9547400000000001
SJ Roberts (NZ),1.9547400000000001
Saad Ali (PAK),1.9547400000000001
Sajjad Ahmed (BDESH),1.9547400000000001
Sajjad Akbar (PAK),1.9547400000000001
SP Pasqual (SL),1.9547400000000001
Samiullah Khan (PAK),1.9547400000000001
GS Sandhu (AUS),1.9547400000000001
GW Aldridge (NZ),1.9547400000000001
SD Parry (ENG),1.9547400000000001
Shakeel Ahmed jnr (PAK),1.9547400000000001
MW Parkinson (ENG),1.9547400000000001
PH Sharma (INDIA),1.9547400000000001
GK Pandey (INDIA),1.9547400000000001
S Somasunder (INDIA),1.9547400000000001
Shaheedur Rahman (BDESH),1.9547400000000001
Arshad Pervez (PAK),1.9547400000000001
Moniruzzaman (BDESH),1.9547400000000001
UNK Fernando (SL),1.9547400000000001
RSA Jayasekera (SL),1.9547400000000001
Jahangir Alam Talukdar (BDESH),1.9547400000000001
OC McCoy (WI),1.9547400000000001
Fazl-e-Akbar (PAK),1.9547400000000001
Kamran Hussain (PAK),1.9547400000000001
RG Holland (AUS),1.9547400000000001
RR Beaton (WI),1.9547400000000001
Mansoor Rana (PAK),1.9547400000000001
A Bhandari (INDIA),1.9547400000000001
VR Hogg (ZIM),1.9547400000000001
Asif Mahmood (PAK),1.9547400000000001
NGRP Jayasuriya (SL),1.9547400000000001
LJ Hamilton (NZ),1.9547400000000001
BG Hadlee (NZ),1.9547400000000001
JE Benjamin (ENG),1.9547400000000001
PS Masvaure (ZIM),1.9547400000000001
PHKD Mendis (SL),1.9547400000000001
Harunur Rashid (BDESH),1.9547400000000001
MLC Foster (WI),1.9547400000000001
C Jonker (SA),1.9547400000000001
Hasti Gul (AFG),1.9547400000000001
Azmat Rana (PAK),1.9547400000000001
GA Cope (ENG),1.9547400000000001
T Bosch (SA),1.9547400000000001
RP Singh (INDIA),1.9491999999999998
MJ Cosgrove (AUS),1.9480999999999997
PI Pocock (ENG),1.9286999999999999
BM Duckett (ENG),1.9278999999999997
SA Abbott (AUS),1.9185999999999999
Shubman Gill (INDIA),1.9182
SS Naik (INDIA),1.9182
WN Slack (ENG),1.9182
SG Borthwick (ENG),1.9182
JP Taylor (ENG),1.91074
KJ Barnett (ENG),1.9084999999999999
DR Briggs (ENG),1.9084999999999999
SM Harwood (AUS),1.9084999999999999
DJ Malan (ENG),1.9084999999999999
S Dube (INDIA),1.9084999999999999
Abu Jayed (BDESH),1.9034
SC Kuggeleijn (NZ),1.898
RO Butcher (ENG),1.8975999999999997
JR Hammond (AUS),1.8945400000000001
BP Bracewell (NZ),1.8945400000000001
JD Siddons (AUS),1.8945400000000001
KJ Silva (SL),1.8945400000000001
Ahmed Kamal (BDESH),1.8945400000000001
GK Bose (INDIA),1.8945400000000001
FS Ahangama (SL),1.8945400000000001
DS Steele (ENG),1.8945400000000001
AAW Gunawardena (SL),1.8945400000000001
FRMD Gunatilleke (SL),1.8945400000000001
Tanvir Mehdi (PAK),1.8945400000000001
AE Greenidge (WI),1.8945400000000001
PJR Steyn (SA),1.8945400000000001
AM Fernando (SL),1.8945400000000001
D Ganesh (INDIA),1.8945400000000001
EP Thompson (NZ),1.8945400000000001
Zakiullah Zaki (AFG),1.8945400000000001
DJ Colley (AUS),1.8945400000000001
Zakir Hossain (BDESH),1.8945400000000001
Zakir Hasan (BDESH),1.8945400000000001
Zahir Khan (AFG),1.8945400000000001
Zafar Gohar (PAK),1.8945400000000001
MC Cowdrey (ENG),1.8945400000000001
AJ Woodcock (AUS),1.8945400000000001
RT Crandon (WI),1.8945400000000001
H Davids (SA),1.8945400000000001
P Dharmani (INDIA),1.8945400000000001
SO Dowrich (WI),1.8945400000000001
MD Wettimuny (SL),1.8945400000000001
AP Wells (ENG),1.8945400000000001
AP Weerakkody (SL),1.8945400000000001
DM Dupavillon (SA),1.8945400000000001
PS Eaglestone (IRE),1.8945400000000001
M Watkinson (ENG),1.8945400000000001
WJ Edwards (AUS),1.8945400000000001
Wahidul Gani (BDESH),1.8945400000000001
DM Vonhagt (SL),1.8945400000000001
GE Vivian (NZ),1.8945400000000001
M Venkataramana (INDIA),1.8945400000000001
GK Bruk-Jackson (ZIM),1.8945400000000001
Faisal Athar (PAK),1.8945400000000001
CM Tuckett (WI),1.8945400000000001
TL Fernando (SL),1.8945400000000001
SA Britton (IRE),1.8945400000000001
AL Thomson (AUS),1.8945400000000001
RT Hart (NZ),1.8945400000000001
Shakeel Khan (PAK),1.8945400000000001
S Shivnarine (WI),1.8945400000000001
DV Lawrence (ENG),1.8945400000000001
M Shezi (SA),1.8945400000000001
KG Perera (SL),1.8945400000000001
MD Bailey (NZ),1.8945400000000001
RGM Patel (INDIA),1.8945400000000001
NT Pascal (WI),1.8945400000000001
Parvez Rasool (INDIA),1.8945400000000001
RA Austin (WI),1.8945400000000001
JA Maclean (AUS),1.8945400000000001
DSK Madushanka (SL),1.8945400000000001
MB Owens (NZ),1.8945400000000001
Mahmood Hamid (PAK),1.8945400000000001
AV Mankad (INDIA),1.8945400000000001
AA Noffke (AUS),1.8945400000000001
Mansoor Amjad (PAK),1.8945400000000001
Maqsood Rana (PAK),1.8945400000000001
N Ncube (ZIM),1.8945400000000001
Masood Iqbal (PAK),1.8945400000000001
Anwar Hossain Monir (BDESH),1.8945400000000001
Naumanullah (PAK),1.8945400000000001
Nasim-ul-Ghani (PAK),1.8945400000000001
AW Mathieson (NZ),1.8945400000000001
Najeeb Tarakai (AFG),1.8945400000000001
Najaf Shah (PAK),1.8945400000000001
Mazharul Haque (BDESH),1.8945400000000001
GJ McCarter (IRE),1.8945400000000001
Anwar Hossain (BDESH),1.8945400000000001
Ariful Haque (BDESH),1.8945400000000001
DJ Murray (NZ),1.8945400000000001
MA Meman (ZIM),1.8945400000000001
KMC Bandara (SL),1.8945400000000001
N Phillip (WI),1.8945400000000001
TJ Jenner (AUS),1.8945400000000001
Hussain Talat (PAK),1.8945400000000001
Irfan Fazil (PAK),1.8945400000000001
Rafiqul Islam (BDESH),1.8945400000000001
Saleem Pervez (PAK),1.8945400000000001
Aminul Islam jnr (BDESH),1.8945400000000001
TS Roland-Jones (ENG),1.8945400000000001
M Bhanuka (SL),1.8945400000000001
BN Schultz (SA),1.8945400000000001
R Kaia (ZIM),1.8945400000000001
SD Heazlett (AUS),1.8945400000000001
Raza Hasan (PAK),1.8945400000000001
RGA Headley (WI),1.8945400000000001
Shahid Anwar (PAK),1.8945400000000001
Karim Janat (AFG),1.8945400000000001
Kashif Raza (PAK),1.8945400000000001
RL Hayes (NZ),1.8945400000000001
JNK Shannon (IRE),1.8945400000000001
Shariful Haque (BDESH),1.8945400000000001
RR Ramdass (WI),1.8945400000000001
MJ Haslam (NZ),1.8945400000000001
Sayed Shirzad (AFG),1.8945400000000001
Anisur Rahman (BDESH),1.8879
Subashis Roy (BDESH),1.8781999999999999
ZS Ansari (ENG),1.8781999999999999
LA Dawson (ENG),1.8677
Mohammed Siraj (INDIA),1.8579999999999999
Ahmed Shah (AFG),1.8579999999999999
DL Chahar (INDIA),1.8470999999999997
M Pushpakumara (SL),1.8374
MR Benson (ENG),1.8276999999999999
FY Fazal (INDIA),1.8276999999999999
KK Nair (INDIA),1.8172
DF Whatmore (AUS),1.8074999999999999
AV Kale (INDIA),1.8074999999999999
AR Butcher (ENG),1.8074999999999999
PHT Kaushal (SL),1.8074999999999999
BS Chandrasekhar (INDIA),1.8074999999999999
Afif Hossain (BDESH),1.7772
Mahbubur Rahman (BDESH),1.7267
